Date,High,Low,Open,Close,Volume,Adj Close
2017-10-26,53900.0,52400.0,53720.0,52400.0,9776550.0,45648.09375
2017-10-27,53320.0,52140.0,52400.0,53080.0,7392500.0,46240.4765625
2017-10-30,54320.0,53700.0,53780.0,54040.0,8196150.0,47076.7734375
2017-10-31,55440.0,53500.0,54060.0,55080.0,13381550.0,47982.76953125
2017-11-01,57500.0,56180.0,57500.0,57220.0,14510250.0,49847.015625
2017-11-02,57520.0,56760.0,57500.0,57060.0,10721050.0,49707.6484375
2017-11-03,57140.0,55860.0,57060.0,56380.0,9935800.0,49115.25390625
2017-11-06,56500.0,55340.0,56380.0,56380.0,9000950.0,49115.25390625
2017-11-07,56920.0,55860.0,56380.0,56100.0,7464550.0,48871.33984375
2017-11-08,57060.0,55860.0,56100.0,56760.0,8520200.0,49446.3046875
2017-11-09,56920.0,55900.0,56920.0,56340.0,11994050.0,49080.41796875
2017-11-10,56540.0,55780.0,55800.0,56400.0,6748800.0,49132.67578125
2017-11-13,56800.0,56100.0,56400.0,56380.0,8806650.0,49115.25390625
2017-11-14,56740.0,55920.0,56380.0,55920.0,6725000.0,48714.53515625
2017-11-15,56320.0,55320.0,55920.0,55340.0,8816950.0,48209.26953125
2017-11-16,56000.0,55400.0,55440.0,55780.0,7640700.0,48592.5703125
2017-11-17,56880.0,55820.0,56400.0,55820.0,10733150.0,48627.421875
2017-11-20,55980.0,55200.0,55900.0,55200.0,9472750.0,48087.3046875
2017-11-21,55840.0,55280.0,55400.0,55280.0,10324700.0,48157.0
2017-11-22,56200.0,55620.0,55980.0,55960.0,7952950.0,48749.37890625
2017-11-23,55980.0,55020.0,55960.0,55300.0,6272900.0,48174.421875
2017-11-24,55500.0,55180.0,55300.0,55460.0,4536200.0,48313.80859375
2017-11-27,55360.0,52640.0,55360.0,52640.0,18128900.0,45857.171875
2017-11-28,53280.0,51720.0,52700.0,53280.0,13499400.0,46414.71484375
2017-11-29,53240.0,52500.0,53200.0,52600.0,9590250.0,45822.32421875
2017-11-30,51860.0,50200.0,50800.0,50800.0,29634150.0,44254.265625
2017-12-01,51780.0,50800.0,50800.0,50840.0,12868600.0,44289.10546875
2017-12-04,51340.0,50020.0,50840.0,51340.0,14865050.0,44724.6796875
2017-12-05,51300.0,50280.0,50600.0,51260.0,9326550.0,44654.98828125
2017-12-06,51560.0,50020.0,51260.0,50020.0,10889200.0,43574.76953125
2017-12-07,50980.0,50020.0,50040.0,50740.0,11065600.0,44201.98828125
2017-12-08,52000.0,51040.0,51360.0,52000.0,11290450.0,45299.640625
2017-12-11,52040.0,51500.0,52000.0,51780.0,8125850.0,45107.99609375
2017-12-12,52100.0,51660.0,51820.0,52100.0,8765050.0,45386.75390625
2017-12-13,52100.0,51100.0,52100.0,51320.0,11333700.0,44707.25390625
2017-12-14,52280.0,51060.0,51320.0,51060.0,20310400.0,44480.76171875
2017-12-15,51480.0,50520.0,51240.0,50620.0,14928550.0,44097.4609375
2017-12-18,51240.0,50620.0,50620.0,51200.0,7350250.0,44602.71875
2017-12-19,52080.0,51520.0,51540.0,51560.0,11978600.0,44916.33984375
2017-12-21,51060.0,49100.0,51000.0,49140.0,15624300.0,42808.15625
2017-12-22,49960.0,49240.0,49400.0,49700.0,11199650.0,43295.9921875
2017-12-26,50100.0,48200.0,49760.0,48200.0,16039850.0,41989.28515625
2017-12-27,49560.0,48460.0,48960.0,49360.0,10743600.0,43386.8671875
2017-12-28,50960.0,49500.0,49560.0,50960.0,8985450.0,44793.25390625
2018-01-02,51400.0,50780.0,51380.0,51020.0,8474250.0,44845.9921875
2018-01-03,52560.0,51420.0,52540.0,51620.0,10013500.0,45373.3828125
2018-01-04,52180.0,50640.0,52120.0,51080.0,11695450.0,44898.734375
2018-01-05,52120.0,51200.0,51300.0,52120.0,9481150.0,45812.875
2018-01-08,52520.0,51500.0,52400.0,52020.0,8383650.0,45724.984375
2018-01-09,51720.0,49980.0,51460.0,50400.0,18013600.0,44301.015625
2018-01-10,50520.0,48640.0,50500.0,48840.0,18566800.0,42929.8046875
2018-01-11,49260.0,48020.0,48200.0,48240.0,25123800.0,42402.40625
2018-01-12,48480.0,46760.0,48240.0,48200.0,27270450.0,42367.25390625
2018-01-15,48980.0,47920.0,48800.0,48540.0,10096000.0,42666.10546875
2018-01-16,50140.0,48620.0,48760.0,50000.0,20389650.0,43949.41796875
2018-01-17,50020.0,49060.0,50020.0,49620.0,11053050.0,43615.40625
2018-01-18,50640.0,49820.0,50020.0,49900.0,14848850.0,43861.53125
2018-01-19,50380.0,49040.0,50380.0,49320.0,9219950.0,43351.7109375
2018-01-22,48680.0,47960.0,48640.0,48240.0,12520900.0,42402.40625
2018-01-23,49160.0,48300.0,48660.0,49160.0,13532700.0,43211.0703125
2018-01-24,49700.0,48560.0,48860.0,49340.0,9550500.0,43369.28515625
2018-01-25,50360.0,49160.0,49220.0,50260.0,11160350.0,44177.9609375
2018-01-26,50780.0,49840.0,50500.0,50780.0,10350100.0,44635.03125
2018-01-29,51480.0,50900.0,51200.0,51220.0,11838800.0,45021.78515625
2018-01-30,50640.0,49780.0,50440.0,49800.0,12284550.0,43773.62890625
2018-01-31,54140.0,49600.0,50020.0,49900.0,64681300.0,43861.53125
2018-02-01,50960.0,49720.0,50620.0,49820.0,27609450.0,43791.21484375
2018-02-02,49400.0,47700.0,49380.0,47700.0,29260350.0,41927.75
2018-02-05,48320.0,46000.0,46500.0,47920.0,28357900.0,42121.125
2018-02-06,47920.0,46580.0,46600.0,47420.0,19406450.0,41681.6328125
2018-02-07,48260.0,45800.0,48240.0,45800.0,23448050.0,40257.671875
2018-02-08,46620.0,45980.0,46120.0,46000.0,23251050.0,40433.46484375
2018-02-09,45180.0,44420.0,44440.0,44700.0,17465000.0,39290.7890625
2018-02-12,46320.0,45040.0,45100.0,45720.0,15754950.0,40187.359375
2018-02-13,48060.0,46200.0,46200.0,47540.0,18923250.0,41787.11328125
2018-02-14,49100.0,47940.0,48080.0,49000.0,18905900.0,43070.43359375
2018-02-19,49800.0,47860.0,49800.0,48380.0,15353450.0,42525.46484375
2018-02-20,48160.0,47220.0,48040.0,47400.0,10122600.0,41664.05078125
2018-02-21,47580.0,46840.0,47280.0,47280.0,12880200.0,41558.5703125
2018-02-22,47260.0,46760.0,47260.0,46760.0,8869950.0,41101.50390625
2018-02-23,47800.0,46760.0,46760.0,47220.0,12423300.0,41505.84375
2018-02-26,47560.0,47080.0,47280.0,47380.0,9560650.0,41646.48046875
2018-02-27,48380.0,47380.0,48360.0,47380.0,9830550.0,41646.48046875
2018-02-28,48100.0,47000.0,47380.0,47060.0,15162350.0,41365.203125
2018-03-02,46800.0,46000.0,46580.0,46020.0,13265500.0,40451.0546875
2018-03-05,46160.0,45080.0,45820.0,45200.0,14100950.0,39730.28515625
2018-03-06,47100.0,45820.0,45920.0,47020.0,15423350.0,41330.0390625
2018-03-07,48900.0,47220.0,48200.0,48620.0,21427050.0,42736.41796875
2018-03-08,49480.0,48080.0,49200.0,49200.0,19463650.0,43246.23046875
2018-03-09,50540.0,49240.0,49440.0,49740.0,14304400.0,43720.8984375
2018-03-12,50780.0,49580.0,50560.0,49740.0,8688950.0,43720.8984375
2018-03-13,51660.0,50360.0,50760.0,51660.0,20098700.0,45408.546875
2018-03-14,52000.0,51000.0,51020.0,51760.0,12713250.0,45496.44140625
2018-03-15,52020.0,51020.0,52000.0,51540.0,8882450.0,45303.05859375
2018-03-16,51420.0,50240.0,51220.0,51140.0,12184900.0,44951.47265625
2018-03-19,51340.0,50440.0,50620.0,50740.0,8218850.0,44599.87109375
2018-03-20,51200.0,50100.0,50700.0,51200.0,8193250.0,45004.21484375
2018-03-21,51780.0,51060.0,51780.0,51060.0,8905200.0,44881.15234375
2018-03-22,51780.0,51040.0,51060.0,51780.0,8454100.0,45514.0234375
2018-03-23,50720.0,49600.0,50340.0,49720.0,14854950.0,43703.3125
2018-03-26,50280.0,49040.0,49420.0,50280.0,10057750.0,44195.54296875
2018-03-27,50460.0,49080.0,50320.0,49980.0,11874000.0,43931.84375
2018-03-28,49100.0,48340.0,49100.0,48700.0,15159450.0,42806.7421875
2018-03-29,49560.0,48320.0,48700.0,49040.0,10067000.0,43421.21875
2018-03-30,49900.0,49080.0,49080.0,49220.0,7777100.0,43580.6015625
2018-04-02,49220.0,48500.0,49000.0,48540.0,7115650.0,42978.515625
2018-04-03,48140.0,47280.0,47880.0,48120.0,12768250.0,42606.6328125
2018-04-04,48260.0,46920.0,48160.0,46920.0,12384200.0,41544.125
2018-04-05,49380.0,47340.0,47400.0,48740.0,13245600.0,43155.59375
2018-04-06,48580.0,47400.0,48000.0,48400.0,12532700.0,42854.546875
2018-04-09,49440.0,48200.0,48260.0,49200.0,9950400.0,43562.890625
2018-04-10,49220.0,48040.0,48540.0,48880.0,10984350.0,43279.5625
2018-04-11,49900.0,48600.0,49900.0,48860.0,10051100.0,43261.84765625
2018-04-12,49440.0,48880.0,49440.0,49000.0,12466250.0,43385.8125
2018-04-13,50180.0,49400.0,49600.0,49800.0,10278300.0,44094.140625
2018-04-16,50600.0,49860.0,50320.0,50340.0,7877450.0,44572.27734375
2018-04-17,50540.0,49820.0,50240.0,49980.0,7772000.0,44253.51953125
2018-04-18,51360.0,50580.0,51000.0,51360.0,13462600.0,45475.41015625
2018-04-19,52980.0,51540.0,52000.0,52780.0,17190550.0,46732.703125
2018-04-20,52260.0,51420.0,51800.0,51620.0,11761000.0,45705.6171875
2018-04-23,52080.0,51000.0,51000.0,51900.0,11619000.0,45953.53515625
2018-04-24,51860.0,50080.0,51840.0,50460.0,15770300.0,44678.53125
2018-04-25,50500.0,49220.0,49220.0,50400.0,16614600.0,44625.3984375
2018-04-26,52160.0,50400.0,50420.0,52140.0,18046550.0,46166.04296875
2018-04-27,53640.0,52440.0,53380.0,53000.0,30310800.0,46927.5078125
2018-04-30,53000.0,53000.0,53000.0,53000.0,0.0,46927.5078125
2018-05-02,53000.0,53000.0,53000.0,53000.0,0.0,46927.5078125
2018-05-03,53000.0,53000.0,53000.0,53000.0,0.0,46927.5078125
2018-05-04,53900.0,51800.0,53000.0,51900.0,39565391.0,45953.53515625
2018-05-08,53200.0,51900.0,52600.0,52600.0,23104720.0,46573.3359375
2018-05-09,52800.0,50900.0,52600.0,50900.0,16128305.0,45068.11328125
2018-05-10,51700.0,50600.0,51700.0,51600.0,13905263.0,45687.91015625
2018-05-11,52200.0,51200.0,52000.0,51300.0,10314997.0,45422.28125
2018-05-14,51100.0,49900.0,51000.0,50100.0,14909272.0,44359.76953125
2018-05-15,50400.0,49100.0,50200.0,49200.0,18709146.0,43562.890625
2018-05-16,50200.0,49150.0,49200.0,49850.0,15918683.0,44138.4140625
2018-05-17,50500.0,49400.0,50300.0,49400.0,10365440.0,43739.98046875
2018-05-18,49900.0,49350.0,49900.0,49500.0,6706570.0,43828.51171875
2018-05-21,50200.0,49100.0,49650.0,50000.0,9020998.0,44271.2265625
2018-05-23,52000.0,50400.0,50600.0,51800.0,17095490.0,45864.98828125
2018-05-24,52000.0,51100.0,52000.0,51400.0,8289275.0,45510.83203125
2018-05-25,52800.0,50800.0,51000.0,52700.0,15207266.0,46661.875
2018-05-28,53000.0,52000.0,52500.0,52300.0,9787820.0,46307.71875
2018-05-29,52500.0,51300.0,52200.0,51300.0,8480437.0,45422.28125
2018-05-30,51500.0,49100.0,51300.0,49500.0,20498098.0,43828.51171875
2018-05-31,50800.0,49850.0,50400.0,50700.0,63491109.0,44891.03125
2018-06-01,51700.0,49950.0,50500.0,51300.0,13038499.0,45422.28125
2018-06-04,51200.0,50700.0,50800.0,51100.0,9767171.0,45245.1953125
2018-06-05,51400.0,50400.0,51100.0,51300.0,9144100.0,45422.28125
2018-06-07,51800.0,50500.0,51800.0,50600.0,13590016.0,44802.484375
2018-06-08,50400.0,49600.0,50200.0,49650.0,16951706.0,43961.3359375
2018-06-11,50300.0,49350.0,49750.0,49900.0,10571312.0,44182.69140625
2018-06-12,49800.0,49250.0,49700.0,49400.0,12110569.0,43739.98046875
2018-06-14,49000.0,48200.0,49000.0,48200.0,20971729.0,42677.46875
2018-06-15,48700.0,47650.0,48500.0,47650.0,17080892.0,42190.48046875
2018-06-18,47650.0,46200.0,47600.0,46600.0,16661870.0,41260.78515625
2018-06-19,47350.0,46500.0,47200.0,47000.0,15217971.0,41614.9609375
2018-06-20,47600.0,46850.0,47450.0,47000.0,12959316.0,41614.9609375
2018-06-21,47900.0,47050.0,47900.0,47050.0,10015541.0,41659.234375
2018-06-22,47250.0,46200.0,47000.0,47250.0,10298006.0,41836.31640625
2018-06-25,47050.0,46150.0,47050.0,46650.0,10587711.0,41305.0546875
2018-06-26,47300.0,45900.0,45900.0,47000.0,11223166.0,41614.9609375
2018-06-27,48500.0,47000.0,47450.0,47950.0,15274752.0,42456.10546875
2018-06-28,47150.0,46600.0,46850.0,46800.0,12784800.0,41746.06640625
2018-06-29,47150.0,46200.0,46250.0,46650.0,14099635.0,41612.26953125
2018-07-02,47150.0,45500.0,46500.0,45550.0,13112253.0,40631.05859375
2018-07-03,46450.0,45750.0,45750.0,46150.0,10959655.0,41166.26171875
2018-07-04,47050.0,46050.0,46700.0,46250.0,8776763.0,41255.46484375
2018-07-05,46550.0,45600.0,46100.0,45950.0,7039773.0,40987.85546875
2018-07-06,45850.0,44650.0,45500.0,44900.0,17843706.0,40051.24609375
2018-07-09,46100.0,45200.0,45500.0,45600.0,11602464.0,40675.65625
2018-07-10,46550.0,46100.0,46200.0,46300.0,10528665.0,41300.0625
2018-07-11,46450.0,45400.0,46400.0,46000.0,11224077.0,41032.4609375
2018-07-12,46250.0,45450.0,45900.0,45500.0,11828104.0,40586.45703125
2018-07-13,46500.0,45750.0,45800.0,46500.0,11543389.0,41478.46875
2018-07-16,46800.0,46000.0,46800.0,46050.0,7678719.0,41077.06640625
2018-07-17,46200.0,45600.0,46150.0,45850.0,8892953.0,40898.66015625
2018-07-18,47200.0,46450.0,46700.0,46550.0,10952645.0,41523.07421875
2018-07-19,47200.0,46600.0,47050.0,46900.0,9880128.0,41835.26953125
2018-07-20,47600.0,46700.0,47000.0,47450.0,10474547.0,42325.86328125
2018-07-23,47200.0,46150.0,47100.0,46500.0,10823782.0,41478.46875
2018-07-24,46600.0,45950.0,46350.0,46150.0,8261363.0,41166.26171875
2018-07-25,46550.0,45900.0,46250.0,46150.0,7222471.0,41166.26171875
2018-07-26,47000.0,46000.0,46100.0,46900.0,7374946.0,41835.26953125
2018-07-27,47000.0,46450.0,46450.0,46900.0,4762460.0,41835.26953125
2018-07-30,46800.0,46350.0,46550.0,46500.0,5723035.0,41478.46875
2018-07-31,46450.0,46000.0,46200.0,46250.0,8033607.0,41255.46484375
2018-08-01,46850.0,46050.0,46050.0,46550.0,7484499.0,41523.07421875
2018-08-02,46800.0,45500.0,46550.0,45550.0,8560924.0,40631.05859375
2018-08-03,45900.0,45450.0,45850.0,45750.0,8274944.0,40809.46484375
2018-08-06,46150.0,45750.0,46150.0,45800.0,6771979.0,40854.05859375
2018-08-07,46750.0,45900.0,46300.0,46700.0,9058174.0,41656.875
2018-08-08,47000.0,46550.0,47000.0,46800.0,6429338.0,41746.06640625
2018-08-09,47050.0,46450.0,47000.0,46900.0,12010886.0,41835.26953125
2018-08-10,46400.0,44850.0,46150.0,45400.0,16670643.0,40497.2578125
2018-08-13,45100.0,44650.0,44950.0,45050.0,9803831.0,40185.05078125
2018-08-14,45400.0,44850.0,44850.0,45150.0,6409259.0,40274.24609375
2018-08-16,44650.0,43700.0,43800.0,44250.0,10088229.0,39471.453125
2018-08-17,44400.0,44050.0,44050.0,44100.0,6808747.0,39337.6484375
2018-08-20,44200.0,43500.0,43500.0,43850.0,7289124.0,39114.6328125
2018-08-21,44900.0,43700.0,43700.0,44800.0,9520270.0,39962.05078125
2018-08-22,46200.0,44900.0,45150.0,46100.0,11641656.0,41121.671875
2018-08-23,46200.0,45700.0,46150.0,46200.0,6730918.0,41210.859375
2018-08-24,46400.0,45550.0,45900.0,46150.0,6582535.0,41166.26171875
2018-08-27,46550.0,46000.0,46100.0,46300.0,5263782.0,41300.0625
2018-08-28,46950.0,46300.0,46800.0,46550.0,7365976.0,41523.07421875
2018-08-29,46800.0,46400.0,46750.0,46800.0,5572374.0,41746.06640625
2018-08-30,47950.0,46700.0,46950.0,47650.0,12193231.0,42504.26953125
2018-08-31,48450.0,47000.0,47100.0,48450.0,13577454.0,43217.8828125
2018-09-03,48300.0,47300.0,48200.0,47450.0,8595084.0,42325.86328125
2018-09-04,47800.0,47200.0,47550.0,47650.0,6791255.0,42504.26953125
2018-09-05,47450.0,46400.0,47300.0,46600.0,9139998.0,41567.671875
2018-09-06,46400.0,45800.0,46200.0,46100.0,9040553.0,41121.671875
2018-09-07,45200.0,44400.0,44500.0,44900.0,18285508.0,40051.24609375
2018-09-10,45550.0,45000.0,45450.0,45500.0,9979838.0,40586.45703125
2018-09-11,45900.0,45050.0,45550.0,45050.0,9865790.0,40185.05078125
2018-09-12,45100.0,44500.0,44900.0,44550.0,12995269.0,39739.046875
2018-09-13,44750.0,44000.0,44550.0,44050.0,18277942.0,39293.05078125
2018-09-14,45850.0,44900.0,45000.0,45850.0,12446344.0,40898.66015625
2018-09-17,45800.0,44900.0,45550.0,45150.0,8123384.0,40274.24609375
2018-09-18,45900.0,44700.0,44950.0,45500.0,9987090.0,40586.45703125
2018-09-19,46200.0,45700.0,46000.0,46150.0,9367454.0,41166.26171875
2018-09-20,47600.0,46400.0,46850.0,47250.0,13536966.0,42147.48046875
2018-09-21,47550.0,46550.0,46550.0,47400.0,14476906.0,42281.26953125
2018-09-27,47500.0,46450.0,46950.0,47500.0,15804586.0,42689.29296875
2018-09-28,47250.0,46300.0,47250.0,46450.0,11270515.0,41745.6484375
2018-10-01,46800.0,45800.0,46450.0,46350.0,6354983.0,41655.76171875
2018-10-02,46700.0,45700.0,46450.0,45700.0,6607188.0,41071.59375
2018-10-04,45600.0,44700.0,45150.0,44700.0,11865327.0,40172.875
2018-10-05,45500.0,44550.0,44800.0,44700.0,10544165.0,40172.875
2018-10-08,45200.0,44200.0,44200.0,44950.0,6759464.0,40397.55859375
2018-10-10,45500.0,44500.0,45250.0,45300.0,10341349.0,40712.10546875
2018-10-11,44650.0,43100.0,44000.0,43100.0,19324537.0,38734.91796875
2018-10-12,44650.0,43200.0,43200.0,44000.0,12640906.0,39543.76953125
2018-10-15,44050.0,43350.0,44050.0,43800.0,7434522.0,39364.0234375
2018-10-16,44150.0,43350.0,43700.0,43600.0,6825677.0,39184.2890625
2018-10-17,44500.0,44000.0,44150.0,44150.0,8306193.0,39678.5703125
2018-10-18,44450.0,43700.0,43950.0,44050.0,8347725.0,39588.70703125
2018-10-19,44150.0,43450.0,43900.0,43900.0,7842520.0,39453.89453125
2018-10-22,43950.0,43200.0,43450.0,43550.0,8357648.0,39139.34375
